PO_ID,Product_ID,Order_Date,Promised_ETA_Date,Actual_Arrival_Date,Qty_Ordered,Qty_Received
PO-02038,SKU-069,03-Jul-2024,2024-07-24,2024-07-29,355,355.0
PO-00610,SKU-021,2024-06-19,2024-07-03,2024-07-03,287,287.0
PO-02302,SKU-078,2024-04-17,2024-05-08,2024-05-19,272,272.0
PO-00474,SKU-016,2025-06-18,2025-07-09,2025-07-19,288,288.0
PO-00050,SKU-002,2025-04-09,2025-04-27,2025-04-27,544,544.0
PO-01392,SKU-047,2025-05-14,2025-05-28,2025-05-29,281,281.0
PO-01928,SKU-065,02-26-2025,2025-03-19,2025-03-19,479,479.0
PO-02716,SKU-091,2025-01-15,2025-01-29,2025-01-31,442,442.0
PO-01660,SKU-056,2025-01-08,2025-01-26,2025-02-06,381,381.0
PO-02786,SKU-093,2025-10-29,2025-11-19,2025-11-19,487,487.0
PO-02976,SKU-100,2024-09-18,2024-10-02,2024-10-03,560,560.0
PO-02743,SKU-092,18-Dec-2024,2025-01-01,2025-01-01,437,437.0
PO-01674,SKU-056,2025-12-03,2025-12-21,2025-12-23,383,383.0
PO-02125,SKU-072,2024-06-12,2024-07-03,2024-07-20,291,291.0
PO-00680,SKU-023,2025-03-19,2025-04-09,2025-04-09,369,369.0
PO-01500,SKU-051,2024-09-04,,2024-09-25,566,566.0
PO-02241,SKU-076,2024-02-28,2024-03-20,2024-03-23,285,285.0
PO-01304,SKU-044,23-Jul-2025,2025-08-06,2025-08-09,486,486.0
PO-01677,SKU-057,2024-03-13,2024-03-27,2024-03-30,360,360.0
PO-01693,SKU-057,19-Mar-2025,2025-04-02,2025-04-02,334,334.0
PO-00644,SKU-022,13/11/2024,2024-11-27,2024-11-27,402,402.0
PO-00420,SKU-014,2025-12-24,2026-01-11,,721,
PO-02495,SKU-084,07-31-2024,2024-08-18,2024-08-18,480,450.0
PO-00266,SKU-009,01/10/2025,2025-10-15,2025-10-15,327,327.0
PO-01270,SKU-043,14/05/2025,2025-06-04,2025-06-11,510,510.0
PO-00282,SKU-010,02/10/2024,2024-10-20,2024-10-23,497,497.0
PO-01937,SKU-065,08-Oct-2025,2025-10-29,2025-10-29,400,400.0
PO-02110,SKU-071,2025-04-16,2025-05-04,2025-05-08,300,300.0
PO-00111,SKU-004,2025-07-16,2025-08-03,2025-08-04,425,425.0
PO-02413,SKU-081,2025-06-04,2025-06-18,2025-06-21,334,334.0
PO-01562,SKU-053,2024-12-04,2024-12-25,2024-12-25,418,418.0
PO-02177,SKU-073,2025-12-24,2026-01-11,,335,
PO-02897,SKU-097,2025-05-28,2025-06-15,2025-06-15,506,506.0
PO-00147,SKU-005,2025-12-17,2025-12-31,,344,
PO-02173,SKU-073,2025-09-10,2025-09-28,2025-09-28,472,472.0
PO-02967,SKU-100,31/01/2024,2024-02-14,2024-02-14,443,443.0
PO-00448,SKU-015,2025-10-29,2025-11-12,2025-11-17,353,353.0
PO-01734,SKU-059,2024-01-24,2024-02-14,2024-02-18,281,281.0
PO-01902,SKU-064,18-Jun-2025,2025-07-02,2025-07-03,256,256.0
PO-00927,SKU-031,2025-11-19,2025-12-03,2025-12-04,289,289.0
PO-00838,SKU-029,01-24-2024,2024-02-07,2024-02-09,489,489.0
PO-01785,SKU-060,20/08/2025,2025-09-07,2025-09-10,301,301.0
PO-00557,SKU-019,04-Dec-2024,2024-12-22,2024-12-22,466,466.0
PO-01016,SKU-034,17/12/2025,2026-01-04,,552,
PO-01311,SKU-044,2025-12-24,2026-01-07,,644,
PO-01091,SKU-037,2024-12-11,2024-12-25,2024-12-26,316,316.0
PO-01568,SKU-053,2025-04-23,2025-05-14,2025-06-04,340,340.0
PO-02139,SKU-072,05-14-2025,2025-06-04,2025-06-24,233,233.0
PO-00017,SKU-001,12/02/2025,2025-03-02,2025-03-20,519,519.0
PO-01968,SKU-066,2025-11-05,2025-11-26,2025-11-29,340,340.0
PO-00144,SKU-005,10-01-2025,2025-10-15,2025-10-17,297,297.0
PO-01942,SKU-066,2024-02-07,2024-02-28,2024-03-02,286,286.0
PO-01074,SKU-036,2025-11-05,2025-11-19,2025-11-22,311,311.0
PO-01461,SKU-049,2025-12-24,2026-01-11,,603,
PO-02118,SKU-071,11-05-2025,2025-11-23,2025-11-26,332,332.0
PO-02486,SKU-083,2025-12-17,2026-01-07,,572,
PO-01307,SKU-044,2025-10-08,2025-10-22,2025-10-23,453,386.0
PO-01328,SKU-045,2025-03-05,2025-03-19,2025-03-19,453,453.0
PO-00315,SKU-011,15-Jan-2025,2025-01-29,2025-01-29,463,463.0
PO-00311,SKU-011,2024-10-09,2024-10-23,2024-10-24,412,412.0
PO-02093,SKU-071,2024-02-14,2024-03-03,2024-03-19,428,428.0
PO-00145,SKU-005,2025-10-22,2025-11-05,2025-11-05,394,394.0
PO-02188,SKU-074,2024-09-11,2024-10-02,2024-10-02,275,275.0
PO-01198,SKU-041,2024-06-19,2024-07-10,2024-07-31,383,383.0
PO-00622,SKU-021,2025-04-23,2025-05-07,2025-05-08,261,261.0
PO-02993,SKU-100,15/10/2025,2025-10-29,2025-10-30,456,456.0
PO-02477,SKU-083,2025-07-02,2025-07-23,2025-07-23,427,427.0
PO-00860,SKU-029,16-Jul-2025,2025-07-30,2025-08-01,479,479.0
PO-00098,SKU-004,2024-08-21,2024-09-08,2024-09-09,499,499.0
PO-01377,SKU-047,2024-05-15,2024-05-29,2024-05-31,272,272.0
PO-02991,SKU-100,2025-08-27,2025-09-10,2025-09-12,527,527.0
PO-01167,SKU-040,2024-04-03,2024-04-17,2024-04-17,451,451.0
PO-00578,SKU-020,2024-05-15,2024-06-02,2024-06-03,331,331.0
PO-01932,SKU-065,2025-06-18,2025-07-09,2025-07-18,390,390.0
PO-00254,SKU-009,2024-12-11,2024-12-25,2024-12-25,318,318.0
PO-01045,SKU-035,2025-11-26,2025-12-14,2025-12-14,351,351.0
PO-01474,SKU-050,12-04-2024,2024-12-18,2024-12-18,383,383.0
PO-02123,SKU-072,2024-04-24,2024-05-15,2024-05-28,410,410.0
PO-00939,SKU-032,2024-10-30,2024-11-17,2024-11-21,322,322.0
PO-02046,SKU-069,08/01/2025,2025-01-29,2025-01-29,423,423.0
PO-00859,SKU-029,2025-06-18,2025-07-02,2025-07-04,445,445.0
PO-00087,SKU-003,2025-11-05,2025-11-19,2025-11-19,523,523.0
PO-02421,SKU-081,2025-12-17,2025-12-31,,223,
PO-00268,SKU-009,2025-11-12,2025-11-26,2025-11-26,303,303.0
PO-02467,SKU-083,2024-11-06,2024-11-27,2024-11-29,472,472.0
PO-00746,SKU-025,2025-10-08,2025-10-22,2025-10-23,395,395.0
PO-01758,SKU-059,2025-10-22,2025-11-12,2025-11-14,384,309.0
PO-00214,SKU-008,2024-05-08,2024-05-26,2024-05-26,556,556.0
PO-01531,SKU-052,2024-10-02,2024-10-20,2024-10-20,515,515.0
PO-00394,SKU-014,2024-04-03,2024-04-21,2024-04-23,367,367.0
PO-02825,SKU-095,2024-08-21,2024-09-04,2024-09-04,473,473.0
PO-01520,SKU-051,2025-12-24,2026-01-14,,695,
PO-01789,SKU-060,2025-11-26,2025-12-14,2025-12-15,243,243.0
PO-00898,SKU-030,2025-12-17,2026-01-07,,714,
PO-01329,SKU-045,03-26-2025,2025-04-09,2025-04-12,430,430.0
PO-00126,SKU-005,07-10-2024,2024-07-24,2024-07-24,347,347.0
PO-00959,SKU-033,2024-02-21,2024-03-13,2024-03-15,391,391.0
PO-01413,SKU-048,23/10/2024,2024-11-10,2024-11-12,271,271.0
PO-00245,SKU-009,2024-05-15,2024-05-29,2024-05-30,330,330.0
PO-02035,SKU-069,10-Apr-2024,2024-05-01,2024-05-17,388,388.0
PO-01772,SKU-060,2024-09-18,2024-10-06,2024-10-06,313,313.0
PO-02709,SKU-091,2024-08-14,2024-08-28,2024-08-30,326,326.0
PO-00731,SKU-025,2024-10-16,2024-10-30,2024-11-03,373,373.0
PO-01700,SKU-057,2025-09-03,2025-09-17,2025-09-17,388,388.0
PO-01882,SKU-064,07/02/2024,2024-02-21,2024-02-22,301,301.0
PO-02034,SKU-069,2024-03-20,2024-04-10,2024-04-13,307,307.0
PO-00872,SKU-030,2024-05-01,2024-05-22,2024-05-30,540,540.0
PO-01761,SKU-059,12-24-2025,2026-01-14,,389,
PO-02672,SKU-090,2024-02-14,,2024-02-29,400,400.0
PO-00146,SKU-005,2025-11-19,2025-12-03,2025-12-06,347,347.0
PO-02468,SKU-083,2024-12-04,2024-12-25,2024-12-25,373,315.0
PO-02083,SKU-070,2025-05-28,2025-06-11,2025-06-12,506,506.0
PO-01831,SKU-062,08-21-2024,2024-09-11,2024-09-11,215,215.0
PO-01489,SKU-050,24/12/2025,2026-01-07,,263,
PO-01612,SKU-054,2025-12-24,2026-01-07,,398,
PO-01255,SKU-043,05-08-2024,2024-05-29,2024-06-16,356,356.0
PO-02031,SKU-069,2024-01-10,2024-01-31,2024-02-01,342,342.0
PO-01696,SKU-057,2025-05-21,2025-06-04,2025-06-04,358,358.0
PO-01594,SKU-054,06/11/2024,2024-11-20,2024-11-21,246,246.0
PO-00190,SKU-007,2024-09-11,2024-09-25,2024-09-28,385,385.0
PO-01090,SKU-037,2024-11-20,2024-12-04,2024-12-06,305,305.0
PO-02556,SKU-086,07-31-2024,2024-08-18,2024-08-18,475,446.0
PO-01908,SKU-064,2025-10-29,2025-11-12,2025-11-12,336,336.0
PO-01280,SKU-043,2025-12-24,2026-01-14,,690,
PO-00661,SKU-022,2025-12-17,2025-12-31,,382,
PO-02631,SKU-088,2025-05-28,2025-06-11,2025-06-11,467,467.0
PO-00176,SKU-006,2025-10-08,2025-10-22,2025-10-25,428,428.0
PO-02600,SKU-087,2025-07-16,2025-08-03,2025-08-05,408,290.0
PO-02263,SKU-076,17/09/2025,2025-10-08,2025-10-08,321,321.0
PO-00335,SKU-012,2024-04-24,2024-05-08,2024-05-09,410,410.0
PO-00957,SKU-033,2024-01-10,2024-01-31,2024-01-31,420,420.0
PO-02130,SKU-072,2024-10-16,2024-11-06,2024-11-07,325,325.0
PO-02338,SKU-079,2024-09-04,2024-09-18,2024-09-18,382,343.0
PO-01398,SKU-047,10-08-2025,2025-10-22,2025-10-22,284,284.0
PO-00728,SKU-025,24-Jul-2024,2024-08-07,2024-08-07,463,463.0
PO-01551,SKU-053,2024-02-14,2024-03-06,2024-03-06,514,514.0
PO-00587,SKU-020,2025-01-01,2025-01-19,2025-01-30,304,304.0
PO-02879,SKU-097,21/02/2024,2024-03-10,2024-03-30,381,381.0
PO-00040,SKU-002,31/07/2024,2024-08-18,2024-08-18,505,505.0
PO-02685,SKU-090,01-01-2025,2025-01-15,2025-01-16,491,491.0
PO-02459,SKU-083,2024-05-01,2024-05-22,2024-06-13,489,489.0
PO-01196,SKU-041,2024-04-17,2024-05-08,2024-05-27,378,378.0
PO-00842,SKU-029,2024-04-24,2024-05-08,2024-05-08,480,480.0
PO-00020,SKU-001,2025-05-07,2025-05-25,2025-05-25,459,459.0
PO-01261,SKU-043,25-Sep-2024,2024-10-16,2024-10-16,410,410.0
PO-02942,SKU-099,2024-05-29,2024-06-19,2024-06-29,446,446.0
PO-01227,SKU-042,19/06/2024,2024-07-03,2024-07-03,442,442.0
PO-01729,SKU-058,2025-09-24,2025-10-12,2025-10-14,508,508.0
PO-01861,SKU-063,07-Aug-2024,2024-08-21,2024-08-21,370,370.0
PO-01850,SKU-062,2025-11-19,2025-12-10,2025-12-10,315,315.0
PO-01018,SKU-035,24/01/2024,2024-02-11,2024-02-25,330,330.0
PO-02666,SKU-089,2025-08-27,2025-09-10,2025-09-14,348,348.0
PO-02032,SKU-069,31/01/2024,2024-02-21,2024-02-21,353,353.0
PO-01466,SKU-050,15/05/2024,2024-05-29,2024-06-01,315,315.0
PO-00539,SKU-018,2025-09-24,2025-10-08,2025-10-10,370,263.0
PO-01480,SKU-050,2025-05-07,2025-05-21,2025-05-21,428,428.0
PO-01811,SKU-061,2025-04-16,2025-05-04,2025-05-05,389,389.0
PO-00788,SKU-027,21-Aug-2024,2024-09-11,2024-09-11,516,516.0
PO-01013,SKU-034,17-Sep-2025,2025-10-05,2025-10-05,430,430.0
PO-01896,SKU-064,2025-01-15,2025-01-29,2025-01-30,356,356.0
PO-00699,SKU-024,2024-08-07,2024-08-25,2024-08-26,642,642.0
PO-01650,SKU-056,2024-05-01,2024-05-19,2024-05-19,398,398.0
PO-02276,SKU-077,2024-08-28,2024-09-11,2024-09-13,502,415.0
PO-00960,SKU-033,2024-03-20,2024-04-10,2024-04-10,435,435.0
PO-00536,SKU-018,09-Jul-2025,2025-07-23,2025-07-26,483,483.0
PO-00055,SKU-002,2025-08-20,2025-09-07,2025-09-07,398,398.0
PO-00502,SKU-017,2025-04-02,2025-04-16,2025-04-16,417,417.0
PO-01362,SKU-046,2025-04-30,2025-05-18,2025-05-19,473,356.0
PO-00870,SKU-030,2024-03-13,2024-04-03,2024-04-04,535,535.0
PO-02426,SKU-082,2024-03-20,2024-04-07,2024-04-21,395,395.0
PO-01891,SKU-064,2024-09-11,2024-09-25,2024-09-26,290,290.0
PO-02179,SKU-074,2024-01-31,2024-02-21,2024-02-26,270,270.0
PO-01060, SKU-036 ,11/12/2024,2024-12-25,2024-12-28,324,324.0
PO-02388,SKU-080,2025-10-29,2025-11-19,2025-11-19,564,564.0
PO-01560,SKU-053,10-16-2024,2024-11-06,2024-11-07,477,477.0
PO-02539,SKU-085,2025-07-23,2025-08-13,2025-08-13,295,295.0
PO-00412,SKU-014,16-Jul-2025,2025-08-03,2025-08-03,407,407.0
PO-00519,SKU-018,2024-06-05,2024-06-19,2024-06-22,486,486.0
PO-02342,SKU-079,2024-11-27,2024-12-11,2024-12-12,463,463.0
PO-00085,SKU-003,2025-09-17,2025-10-01,2025-10-01,332,332.0
PO-00507,SKU-017,20/08/2025,2025-09-03,2025-09-04,410,410.0
PO-01158,SKU-039,2025-09-03,2025-09-21,2025-09-21,499,499.0
PO-02332,SKU-079,2024-04-03,2024-04-17,2024-04-20,407,407.0
PO-02706,SKU-091,05-Jun-2024,2024-06-19,2024-06-19,415,415.0
PO-01747,SKU-059,2024-12-25,2025-01-15,2025-01-15,331,331.0
PO-02505,SKU-084,04-02-2025,2025-04-20,2025-04-21,522,522.0
PO-02820,SKU-095,17/04/2024,2024-05-01,2024-05-04,363,363.0
PO-02801,SKU-094,2024-11-27,2024-12-11,2024-12-13,368,368.0
PO-02793,SKU-094,2024-05-15,2024-05-29,2024-05-29,293,293.0
PO-02843,SKU-095,2025-10-22,2025-11-05,2025-11-05,482,408.0
PO-00685,SKU-023,16-Jul-2025,2025-08-06,2025-08-06,287,287.0
PO-02149,SKU-072,2025-12-24,2026-01-14,,519,
PO-02502,SKU-084,01-08-2025,2025-01-26,2025-02-05,511,511.0
PO-02370,SKU-080,2024-09-18,2024-10-09,2024-10-09,425,425.0
PO-02480,SKU-083,09-10-2025,2025-10-01,2025-10-01,289,289.0
PO-02382,SKU-080,2025-05-28,2025-06-18,2025-07-07,357,357.0
PO-00468,SKU-016,2025-01-15,2025-02-05,2025-02-05,399,399.0
PO-01364,SKU-046,06-18-2025,2025-07-06,2025-07-06,590,590.0
PO-01075,SKU-036,2025-11-26,2025-12-10,2025-12-11,318,318.0
PO-02258,SKU-076,2025-04-30,2025-05-21,2025-06-07,271,271.0
PO-02925,SKU-098,2025-03-26,2025-04-13,2025-05-01,567,567.0
PO-00555,SKU-019,09/10/2024,2024-10-27,2024-10-29,338,338.0
PO-00168,SKU-006,2025-04-09,2025-04-23,2025-04-25,404,404.0
PO-00933,SKU-032,2024-05-22,2024-06-09,2024-06-14,362,362.0
PO-00004,SKU-001,2024-04-03,2024-04-21,2024-04-21,499,499.0
PO-01867,SKU-063,2025-01-08,2025-01-22,2025-01-23,501,501.0
PO-00704,SKU-024,12-04-2024,2024-12-22,2024-12-25,475,475.0
PO-00638,SKU-022,19-Jun-2024,2024-07-03,2024-07-03,349,349.0
PO-02687,SKU-090,2025-02-19,2025-03-05,2025-03-07,457,457.0
PO-01633,SKU-055,2025-04-30,2025-05-21,2025-06-11,352,352.0
PO-01416,SKU-048,01-15-2025,2025-02-02,2025-02-14,286,286.0
PO-01011,SKU-034,06/08/2025,2025-08-24,2025-08-29,341,341.0
PO-01800,SKU-061,2024-08-07,2024-08-25,2024-08-25,428,428.0
PO-02419,SKU-081,2025-11-05,2025-11-19,2025-11-20,368,368.0
PO-00941,SKU-032,2024-12-11,2024-12-29,2024-12-31,317,317.0
PO-02965,SKU-099,2025-12-17,2026-01-07,,486,
PO-01963,SKU-066,2025-07-09,2025-07-30,2025-08-01,279,279.0
PO-01804,SKU-061,2024-11-06,2024-11-24,2024-11-24,502,502.0
PO-02027,SKU-068,2025-10-29,2025-11-19,2025-11-19,503,503.0
PO-02054,SKU-069,2025-07-23,2025-08-13,2025-08-18,395,395.0
PO-01135,SKU-039,31/01/2024,2024-02-18,2024-03-08,608,608.0
PO-02247,SKU-076,2024-07-24,2024-08-14,2024-08-14,275,275.0
PO-01945,SKU-066,2024-04-24,2024-05-15,2024-06-03,291,226.0
PO-00681,SKU-023,2025-04-16,2025-05-07,2025-05-23,286,286.0
PO-02462,SKU-083,2024-07-24,2024-08-14,2024-08-16,438,438.0
PO-00665,SKU-023,2024-02-21,2024-03-13,2024-03-13,262,262.0
PO-02988,SKU-100,18/06/2025,2025-07-02,2025-07-02,413,413.0
PO-01199,SKU-041,2024-07-24,2024-08-14,2024-08-15,368,368.0
PO-02982,SKU-100,02-05-2025,2025-02-19,2025-02-19,434,434.0
PO-02711,SKU-091,2024-09-25,2024-10-09,2024-10-12,263,263.0
PO-02096,SKU-071,2024-05-08,2024-05-26,2024-05-29,431,431.0
PO-00392,SKU-014,2024-02-14,2024-03-03,2024-03-14,343,269.0
PO-00035,SKU-002,2024-04-03,2024-04-21,2024-04-26,412,412.0
PO-00573,SKU-019,2025-12-24,2026-01-11,,258,
PO-01911,SKU-064,2025-12-24,2026-01-07,,471,
PO-02613,SKU-088,2024-03-20,2024-04-03,2024-04-04,421,421.0
PO-01924,SKU-065,11-06-2024,2024-11-27,2024-11-28,391,391.0
PO-02748,SKU-092,30-Apr-2025,2025-05-14,2025-05-17,365,365.0
PO-01950,SKU-066,21-Aug-2024,2024-09-11,2024-09-11,277,277.0
PO-02282,SKU-077,2025-01-01,2025-01-15,2025-01-15,520,520.0
PO-00694,SKU-024,04-03-2024,2024-04-21,2024-04-22,544,544.0
PO-01801,SKU-061,2024-08-28,2024-09-15,2024-09-15,328,305.0
PO-00263,SKU-009,2025-07-09,2025-07-23,2025-07-24,341,341.0
PO-01046,SKU-035,12-17-2025,2026-01-04,,324,
PO-00965,SKU-033,2024-08-07,2024-08-28,2024-08-30,341,341.0
PO-01639,SKU-055,2025-09-24,2025-10-15,2025-10-16,652,652.0
PO-02720,SKU-091,30-Apr-2025,2025-05-14,2025-05-14,323,323.0
PO-01205,SKU-041,2024-12-18,2025-01-08,2025-01-08,341,341.0
PO-00068,SKU-003,2024-07-24,2024-08-07,2024-08-08,397,397.0
PO-02778,SKU-093,2025-04-16,2025-05-07,2025-05-16,479,479.0
PO-00808,SKU-027,24/12/2025,2026-01-14,,480,
PO-01129,SKU-038,2025-09-03,2025-09-21,2025-09-22,504,504.0
PO-01771,SKU-060,21-Aug-2024,2024-09-08,2024-09-08,357,357.0
PO-00140,SKU-005,06-18-2025,2025-07-02,2025-07-02,266,266.0
PO-01283,SKU-044,2024-03-13,2024-03-27,2024-03-29,583,583.0
PO-02078,SKU-070,2025-01-29,2025-02-12,2025-02-12,351,351.0
PO-00426,SKU-015,12-Jun-2024,2024-06-26,2024-06-28,544,544.0
PO-01478,SKU-050,2025-03-12,2025-03-26,2025-03-30,385,385.0
PO-01442,SKU-049,2024-10-30,2024-11-17,2024-11-19,402,402.0
PO-01083,SKU-037,06-05-2024,2024-06-19,2024-06-21,352,352.0
PO-00039,SKU-002,2024-07-10,2024-07-28,2024-07-31,356,356.0
PO-01378,SKU-047,2024-06-05,2024-06-19,2024-06-19,283,283.0
PO-01751,SKU-059,04-23-2025,2025-05-14,2025-05-28,321,321.0
PO-00424,SKU-015,2024-05-01,2024-05-15,2024-05-16,392,392.0
PO-00390,SKU-013,2025-12-24,2026-01-14,,965,
PO-00640,SKU-022,2024-08-07,2024-08-21,2024-08-22,519,519.0
PO-02737,SKU-092,2024-07-10,2024-07-24,2024-07-24,419,419.0
PO-00037,SKU-002,22/05/2024,2024-06-09,2024-06-10,354,354.0
PO-00063,SKU-003,28-Feb-2024,2024-03-13,2024-03-13,496,496.0
PO-01322,SKU-045,2024-09-25,2024-10-09,2024-10-10,576,576.0
PO-01004,SKU-034,12/02/2025,2025-03-02,2025-03-18,372,372.0
PO-00100,SKU-004,2024-10-23,2024-11-10,2024-11-10,547,547.0
PO-02595,SKU-087,12/03/2025,2025-03-30,2025-04-17,515,515.0
PO-00789,SKU-027,18-Sep-2024,2024-10-09,2024-10-09,484,484.0
PO-02877,SKU-096,12-24-2025,2026-01-07,,401,
PO-01731,SKU-058,2025-11-12,2025-11-30,2025-12-03,430,430.0
PO-00992,SKU-034,2024-05-01,2024-05-19,2024-05-20,402,402.0
PO-02021,SKU-068,2025-05-21,2025-06-11,2025-06-24,482,482.0
PO-00286,SKU-010,2025-01-15,2025-02-02,2025-02-19,427,427.0
PO-00150,SKU-006,2024-02-14,2024-02-28,2024-02-28,440,440.0
PO-02944,SKU-099,31-Jul-2024,2024-08-21,2024-08-22,390,390.0
PO-00913,SKU-031,2024-12-04,2024-12-18,2024-12-19,313,313.0
PO-02219,SKU-075,2024-08-21,2024-09-04,2024-09-04,577,433.0
PO-00599,SKU-020,2025-10-29,2025-11-16,2025-11-16,336,336.0
PO-00780,SKU-027,31/01/2024,2024-02-21,2024-02-21,372,372.0
PO-00065,SKU-003,2024-04-24,2024-05-08,2024-05-08,611,611.0
PO-02307,SKU-078,21-Aug-2024,2024-09-11,2024-09-12,324,324.0
PO-01923,SKU-065,2024-10-09,2024-10-30,2024-10-31,507,507.0
PO-02396,SKU-081,2024-05-15,2024-05-29,2024-05-29,307,307.0
PO-00321,SKU-011,2025-06-18,2025-07-02,2025-07-05,418,294.0
PO-01002,SKU-034,12-18-2024,2025-01-05,2025-01-05,522,522.0
PO-02429,SKU-082,2024-06-12,2024-06-30,2024-07-02,400,400.0
PO-02608,SKU-087,2025-12-17,2026-01-04,,436,
PO-02243,SKU-076,2024-04-17,2024-05-08,2024-05-21,336,336.0
PO-00480,SKU-016,19/11/2025,2025-12-10,2025-12-10,225,225.0
PO-00951,SKU-032,27-Aug-2025,2025-09-14,2025-09-14,320,320.0
PO-01763,SKU-060,2024-02-21,2024-03-10,2024-03-24,284,284.0
PO-02989,SKU-100,09/07/2025,2025-07-23,2025-07-24,517,517.0
PO-02321,SKU-078,2025-08-20,2025-09-10,2025-09-12,238,238.0
PO-01995,SKU-067,2025-08-20,2025-09-07,2025-09-07,319,319.0
PO-00981,SKU-033,08-27-2025,2025-09-17,2025-09-20,392,392.0
PO-00476,SKU-016,2025-07-30,2025-08-20,2025-08-20,349,349.0
PO-01702,SKU-057,22-Oct-2025,2025-11-05,2025-11-07,494,494.0
PO-00538,SKU-018,2025-08-27,2025-09-10,2025-09-10,636,636.0
PO-01395,SKU-047,2025-07-30,2025-08-13,2025-08-13,311,311.0
PO-02498,SKU-084,2024-10-09,2024-10-27,2024-10-31,430,430.0
PO-01133,SKU-038,2025-12-03,2025-12-21,2025-12-24,625,534.0
PO-01666,SKU-056,2025-05-21,2025-06-08,2025-06-10,330,330.0
PO-00829,SKU-028,05-14-2025,2025-06-04,2025-06-21,535,535.0
PO-00714,SKU-024,2025-08-06,2025-08-24,2025-08-24,456,456.0
PO-00678,SKU-023,2025-02-05,2025-02-26,2025-02-26,248,248.0
PO-02734,SKU-092,10/04/2024,2024-04-24,2024-04-26,537,537.0
PO-01209,SKU-041,19/03/2025,2025-04-09,2025-04-10,399,399.0
PO-02138,SKU-072,2025-04-23,2025-05-14,2025-05-29,260,260.0
PO-00815,SKU-028,2024-05-22,2024-06-12,2024-06-21,352,352.0
PO-01830,SKU-062,2024-07-24,2024-08-14,2024-08-17,354,354.0
PO-00105,SKU-004,2025-02-26,2025-03-16,2025-03-29,436,436.0
PO-02705,SKU-091,2024-05-08,2024-05-22,2024-05-23,346,346.0
PO-00247,SKU-009,2024-06-26,2024-07-10,2024-07-12,324,324.0
PO-01864,SKU-063,2024-10-23,2024-11-06,2024-11-07,489,489.0
PO-01994,SKU-067,2025-07-30,2025-08-17,2025-08-19,235,235.0
PO-01625,SKU-055,10-23-2024,2024-11-13,2024-11-15,530,530.0
PO-02146,SKU-072,12-Nov-2025,2025-12-03,2025-12-05,393,393.0
PO-02660,SKU-089,02-Apr-2025,2025-04-16,2025-04-19,480,480.0
PO-01127,SKU-038,2025-07-16,2025-08-03,2025-08-03,508,508.0
PO-00698,SKU-024,2024-07-10,2024-07-28,2024-07-28,523,523.0
PO-01566,SKU-053,26/02/2025,2025-03-19,2025-03-19,549,549.0
PO-01150,SKU-039,2025-02-19,2025-03-09,2025-03-20,387,387.0
PO-01295,SKU-044,2024-12-18,2025-01-01,2025-01-01,467,467.0
PO-00771,SKU-026,2025-05-28,2025-06-11,2025-06-11,346,346.0
PO-02798,SKU-094,04/09/2024,2024-09-18,2024-09-18,336,336.0
PO-02596,SKU-087,2025-04-09,2025-04-27,2025-04-27,417,417.0
PO-02193,SKU-074,08/01/2025,2025-01-29,2025-01-29,288,288.0
PO-01440,SKU-049,2024-09-11,2024-09-29,2024-09-30,462,462.0
PO-00600,SKU-020,2025-11-26,2025-12-14,2025-12-16,251,251.0
PO-00792,SKU-027,2024-11-27,2024-12-18,2024-12-19,392,392.0
PO-02401,SKU-081,28-Aug-2024,2024-09-11,2024-09-15,246,246.0
PO-00121,SKU-005,27/03/2024,2024-04-10,2024-04-10,336,336.0
PO-01636,SKU-055,09-Jul-2025,2025-07-30,2025-08-02,467,467.0
PO-01082,SKU-037,2024-05-15,2024-05-29,2024-05-29,324,241.0
PO-01798,SKU-061,2024-06-19,2024-07-07,2024-07-07,475,475.0
PO-01380,SKU-047,2024-07-24,2024-08-07,2024-08-07,344,344.0
PO-01320,SKU-045,2024-07-31,2024-08-14,2024-08-14,500,500.0
PO-02384,SKU-080,2025-07-16,2025-08-06,2025-08-07,603,603.0
PO-01865,SKU-063,2024-11-13,2024-11-27,2024-11-28,401,401.0
PO-00452,SKU-016,2024-01-03,2024-01-24,2024-01-28,251,251.0
PO-00902,SKU-031,2024-03-20,2024-04-03,2024-04-03,275,275.0
PO-00492,SKU-017,14-Aug-2024,2024-08-28,2024-08-31,404,404.0
PO-00456,SKU-016,27-Mar-2024,2024-04-17,2024-04-18,260,260.0
PO-02376,SKU-080,2025-01-22,2025-02-12,2025-02-15,427,427.0
PO-01588,SKU-054,2024-06-12,2024-06-26,2024-06-27,309,309.0
PO-02839,SKU-095,07-23-2025,2025-08-06,2025-08-07,487,487.0
PO-02523,SKU-085,2024-06-12,2024-07-03,2024-07-20,374,374.0
PO-01962,SKU-066,06-18-2025,2025-07-09,2025-07-19,256,256.0
PO-02534,SKU-085,2025-03-12,2025-04-02,2025-04-02,398,398.0
PO-01663,SKU-056,2025-03-12,2025-03-30,2025-04-13,376,376.0
PO-00550,SKU-019,2024-06-12,2024-06-30,2024-06-30,405,405.0
PO-00732,SKU-025,11-13-2024,2024-11-27,2024-11-27,358,261.0
PO-02856,SKU-096,21-Aug-2024,2024-09-04,2024-09-04,428,428.0
PO-00689,SKU-023,2025-10-29,2025-11-19,2025-11-22,330,330.0
PO-01431,SKU-049,31-Jan-2024,2024-02-18,2024-02-23,353,353.0
